#energia_keV	cuentas	canal
1550.0674	36	5433
1550.3549	47	5434
1550.6423	30	5435
1550.9297	30	5436
1551.2172	27	5437
1551.5046	29	5438
1551.7920	44	5439
1552.0794	32	5440
1552.3669	39	5441
1552.6543	34	5442
1552.9417	36	5443
1553.2292	34	5444
1553.5166	31	5445
1553.8040	31	5446
1554.0915	35	5447
1554.3789	35	5448
1554.6663	40	5449
1554.9537	42	5450
1555.2412	28	5451
1555.5286	43	5452
1555.8160	45	5453
1556.1035	29	5454
1556.3909	31	5455
1556.6783	38	5456
1556.9658	33	5457
1557.2532	40	5458
1557.5406	30	5459
1557.8280	21	5460
1558.1155	30	5461
1558.4029	36	5462
1558.6903	34	5463
1558.9778	43	5464
1559.2652	35	5465
1559.5526	42	5466
1559.8400	36	5467
1560.1275	31	5468
1560.4149	37	5469
1560.7023	39	5470
1560.9898	36	5471
1561.2772	36	5472
1561.5646	29	5473
1561.8521	37	5474
1562.1395	36	5475
1562.4269	29	5476
1562.7143	36	5477
1563.0018	29	5478
1563.2892	37	5479
1563.5766	30	5480
1563.8641	28	5481
1564.1515	26	5482
1564.4389	29	5483
1564.7264	33	5484
1565.0138	38	5485
1565.3012	33	5486
1565.5886	34	5487
1565.8761	33	5488
1566.1635	27	5489
1566.4509	37	5490
1566.7384	26	5491
1567.0258	41	5492
1567.3132	36	5493
1567.6006	29	5494
1567.8881	35	5495
1568.1755	37	5496
1568.4629	27	5497
1568.7504	27	5498
1569.0378	25	5499
1569.3252	30	5500
1569.6127	36	5501
1569.9001	27	5502
1570.1875	32	5503
1570.4749	34	5504
1570.7624	37	5505
1571.0498	30	5506
1571.3372	43	5507
1571.6247	31	5508
1571.9121	50	5509
1572.1995	35	5510
1572.4870	35	5511
1572.7744	31	5512
1573.0618	33	5513
1573.3492	33	5514
1573.6367	35	5515
1573.9241	27	5516
1574.2115	26	5517
1574.4990	33	5518
1574.7864	35	5519
1575.0738	27	5520
1575.3613	37	5521
1575.6487	37	5522
1575.9361	38	5523
1576.2235	41	5524
1576.5110	33	5525
1576.7984	35	5526
1577.0858	32	5527
1577.3733	27	5528
1577.6607	28	5529
1577.9481	27	5530
1578.2355	36	5531
1578.5230	31	5532
1578.8104	35	5533
1579.0978	33	5534
1579.3853	29	5535
1579.6727	27	5536
1579.9601	37	5537
1580.2476	29	5538
1580.5350	42	5539
1580.8224	34	5540
1581.1098	38	5541
1581.3973	37	5542
1581.6847	29	5543
1581.9721	26	5544
1582.2596	30	5545
1582.5470	40	5546
1582.8344	43	5547
1583.1219	28	5548
1583.4093	32	5549
1583.6967	42	5550
1583.9841	36	5551
1584.2716	26	5552
1584.5590	28	5553
1584.8464	28	5554
1585.1339	31	5555
1585.4213	36	5556
1585.7087	26	5557
1585.9962	27	5558
1586.2836	26	5559
1586.5710	29	5560
1586.8584	38	5561
1587.1459	28	5562
1587.4333	29	5563
1587.7207	32	5564
1588.0082	38	5565
1588.2956	27	5566
1588.5830	20	5567
1588.8704	32	5568
1589.1579	35	5569
1589.4453	33	5570
1589.7327	26	5571
1590.0202	34	5572
1590.3076	36	5573
1590.5950	31	5574
1590.8825	29	5575
1591.1699	31	5576
1591.4573	35	5577
1591.7447	30	5578
1592.0322	26	5579
1592.3196	28	5580
1592.6070	31	5581
1592.8945	27	5582
1593.1819	30	5583
1593.4693	30	5584
1593.7568	35	5585
1594.0442	29	5586
1594.3316	22	5587
1594.6190	29	5588
1594.9065	34	5589
1595.1939	34	5590
1595.4813	37	5591
1595.7688	34	5592
1596.0562	23	5593
1596.3436	32	5594
1596.6311	24	5595
1596.9185	37	5596
1597.2059	38	5597
1597.4933	38	5598
1597.7808	23	5599
1598.0682	28	5600
1598.3556	34	5601
1598.6431	25	5602
1598.9305	23	5603
1599.2179	38	5604
1599.5053	30	5605
1599.7928	26	5606
1600.0802	25	5607
1600.3676	26	5608
1600.6551	31	5609
1600.9425	36	5610
1601.2299	38	5611
1601.5174	24	5612
1601.8048	27	5613
1602.0922	28	5614
1602.3796	35	5615
1602.6671	22	5616
1602.9545	29	5617
1603.2419	21	5618
1603.5294	42	5619
1603.8168	34	5620
1604.1042	37	5621
1604.3917	36	5622
1604.6791	33	5623
1604.9665	41	5624
1605.2539	30	5625
1605.5414	24	5626
1605.8288	36	5627
1606.1162	28	5628
1606.4037	26	5629
1606.6911	18	5630
1606.9785	39	5631
1607.2659	30	5632
1607.5534	36	5633
1607.8408	34	5634
1608.1282	24	5635
1608.4157	17	5636
1608.7031	23	5637
1608.9905	33	5638
1609.2780	34	5639
1609.5654	37	5640
1609.8528	16	5641
1610.1402	38	5642
1610.4277	31	5643
1610.7151	22	5644
1611.0025	29	5645
1611.2900	35	5646
1611.5774	28	5647
1611.8648	17	5648
1612.1523	24	5649
1612.4397	39	5650
1612.7271	34	5651
1613.0145	27	5652
1613.3020	27	5653
1613.5894	28	5654
1613.8768	28	5655
1614.1643	20	5656
1614.4517	33	5657
1614.7391	24	5658
1615.0266	22	5659
1615.3140	36	5660
1615.6014	32	5661
1615.8888	18	5662
1616.1763	31	5663
1616.4637	30	5664
1616.7511	32	5665
1617.0386	27	5666
1617.3260	26	5667
1617.6134	35	5668
1617.9008	33	5669
1618.1883	28	5670
1618.4757	28	5671
1618.7631	37	5672
1619.0506	21	5673
1619.3380	23	5674
1619.6254	27	5675
1619.9129	21	5676
1620.2003	30	5677
1620.4877	26	5678
1620.7751	30	5679
1621.0626	31	5680
1621.3500	35	5681
1621.6374	29	5682
1621.9249	30	5683
1622.2123	29	5684
1622.4997	23	5685
1622.7872	21	5686
1623.0746	21	5687
1623.3620	42	5688
1623.6494	24	5689
1623.9369	35	5690
1624.2243	39	5691
1624.5117	27	5692
1624.7992	32	5693
1625.0866	25	5694
1625.3740	31	5695
1625.6615	36	5696
1625.9489	30	5697
1626.2363	34	5698
1626.5237	25	5699
1626.8112	31	5700
1627.0986	27	5701
1627.3860	30	5702
1627.6735	21	5703
1627.9609	31	5704
1628.2483	28	5705
1628.5357	34	5706
1628.8232	31	5707
1629.1106	38	5708
1629.3980	25	5709
1629.6855	32	5710
1629.9729	16	5711
1630.2603	24	5712
1630.5478	28	5713
1630.8352	23	5714
1631.1226	34	5715
1631.4100	23	5716
1631.6975	26	5717
1631.9849	32	5718
1632.2723	35	5719
1632.5598	25	5720
1632.8472	22	5721
1633.1346	25	5722
1633.4221	20	5723
1633.7095	37	5724
1633.9969	31	5725
1634.2843	25	5726
1634.5718	18	5727
1634.8592	22	5728
1635.1466	30	5729
1635.4341	39	5730
1635.7215	23	5731
1636.0089	27	5732
1636.2963	32	5733
1636.5838	26	5734
1636.8712	21	5735
1637.1586	33	5736
1637.4461	27	5737
1637.7335	31	5738
1638.0209	21	5739
1638.3084	32	5740
1638.5958	20	5741
1638.8832	26	5742
1639.1706	26	5743
1639.4581	28	5744
1639.7455	29	5745
1640.0329	21	5746
1640.3204	21	5747
1640.6078	28	5748
1640.8952	27	5749
1641.1827	25	5750
1641.4701	37	5751
1641.7575	39	5752
1642.0449	29	5753
1642.3324	35	5754
1642.6198	23	5755
1642.9072	29	5756
1643.1947	18	5757
1643.4821	29	5758
1643.7695	27	5759
1644.0570	28	5760
1644.3444	28	5761
1644.6318	30	5762
1644.9192	33	5763
1645.2067	39	5764
1645.4941	36	5765
1645.7815	34	5766
1646.0690	28	5767
1646.3564	24	5768
1646.6438	21	5769
1646.9312	28	5770
1647.2187	27	5771
1647.5061	31	5772
1647.7935	28	5773
1648.0810	28	5774
1648.3684	21	5775
1648.6558	16	5776
1648.9433	21	5777
1649.2307	22	5778
1649.5181	22	5779
1649.8055	20	5780
1650.0930	28	5781
1650.3804	21	5782
1650.6678	22	5783
1650.9553	15	5784
1651.2427	23	5785
1651.5301	34	5786
1651.8176	32	5787
1652.1050	20	5788
1652.3924	30	5789
1652.6798	24	5790
1652.9673	20	5791
1653.2547	26	5792
1653.5421	26	5793
1653.8296	26	5794
1654.1170	40	5795
1654.4044	25	5796
1654.6919	28	5797
1654.9793	16	5798
1655.2667	23	5799
1655.5541	27	5800
1655.8416	29	5801
1656.1290	26	5802
1656.4164	22	5803
1656.7039	30	5804
1656.9913	19	5805
1657.2787	34	5806
1657.5661	27	5807
1657.8536	29	5808
1658.1410	24	5809
1658.4284	33	5810
1658.7159	24	5811
1659.0033	23	5812
1659.2907	37	5813
1659.5782	35	5814
1659.8656	26	5815
1660.1530	19	5816
1660.4404	27	5817
1660.7279	34	5818
1661.0153	23	5819
1661.3027	31	5820
1661.5902	26	5821
1661.8776	17	5822
1662.1650	25	5823
1662.4525	22	5824
1662.7399	34	5825
1663.0273	43	5826
1663.3147	32	5827
1663.6022	39	5828
1663.8896	34	5829
1664.1770	27	5830
1664.4645	31	5831
1664.7519	24	5832
1665.0393	23	5833
1665.3268	25	5834
1665.6142	20	5835
1665.9016	27	5836
1666.1890	28	5837
1666.4765	28	5838
1666.7639	24	5839
1667.0513	19	5840
1667.3388	23	5841
1667.6262	26	5842
1667.9136	26	5843
1668.2010	19	5844
1668.4885	25	5845
1668.7759	31	5846
1669.0633	24	5847
1669.3508	33	5848
1669.6382	24	5849
1669.9256	24	5850
1670.2131	34	5851
1670.5005	24	5852
1670.7879	26	5853
1671.0753	24	5854
1671.3628	24	5855
1671.6502	32	5856
1671.9376	34	5857
1672.2251	34	5858
1672.5125	23	5859
1672.7999	23	5860
1673.0874	23	5861
1673.3748	26	5862
1673.6622	27	5863
1673.9496	29	5864
1674.2371	30	5865
1674.5245	30	5866
1674.8119	21	5867
1675.0994	25	5868
1675.3868	31	5869
1675.6742	27	5870
1675.9616	26	5871
1676.2491	32	5872
1676.5365	22	5873
1676.8239	31	5874
1677.1114	28	5875
1677.3988	27	5876
1677.6862	29	5877
1677.9737	30	5878
1678.2611	29	5879
1678.5485	31	5880
1678.8359	18	5881
1679.1234	25	5882
1679.4108	24	5883
1679.6982	18	5884
1679.9857	33	5885
1680.2731	30	5886
1680.5605	25	5887
1680.8480	24	5888
1681.1354	25	5889
1681.4228	21	5890
1681.7102	27	5891
1681.9977	37	5892
1682.2851	31	5893
1682.5725	33	5894
1682.8600	25	5895
1683.1474	30	5896
1683.4348	23	5897
1683.7223	18	5898
1684.0097	25	5899
1684.2971	25	5900
1684.5845	28	5901
1684.8720	27	5902
1685.1594	20	5903
1685.4468	24	5904
1685.7343	21	5905
1686.0217	19	5906
1686.3091	29	5907
1686.5965	20	5908
1686.8840	32	5909
1687.1714	22	5910
1687.4588	30	5911
1687.7463	27	5912
1688.0337	27	5913
1688.3211	19	5914
1688.6086	29	5915
1688.8960	36	5916
1689.1834	19	5917
1689.4708	24	5918
1689.7583	14	5919
1690.0457	25	5920
1690.3331	25	5921
1690.6206	19	5922
1690.9080	33	5923
1691.1954	26	5924
1691.4829	29	5925
1691.7703	23	5926
1692.0577	20	5927
1692.3451	20	5928
1692.6326	29	5929
1692.9200	27	5930
1693.2074	20	5931
1693.4949	23	5932
1693.7823	28	5933
1694.0697	24	5934
1694.3572	26	5935
1694.6446	21	5936
1694.9320	14	5937
1695.2194	17	5938
1695.5069	19	5939
1695.7943	31	5940
1696.0817	24	5941
1696.3692	22	5942
1696.6566	24	5943
1696.9440	18	5944
1697.2314	26	5945
1697.5189	24	5946
1697.8063	16	5947
1698.0937	27	5948
1698.3812	27	5949
1698.6686	22	5950
1698.9560	19	5951
1699.2435	31	5952
1699.5309	41	5953
1699.8183	37	5954
1700.1057	24	5955
1700.3932	33	5956
1700.6806	27	5957
1700.9680	27	5958
1701.2555	26	5959
1701.5429	28	5960
1701.8303	19	5961
1702.1178	20	5962
1702.4052	24	5963
1702.6926	24	5964
1702.9800	27	5965
1703.2675	18	5966
1703.5549	22	5967
1703.8423	20	5968
1704.1298	25	5969
1704.4172	25	5970
1704.7046	31	5971
1704.9921	19	5972
1705.2795	21	5973
1705.5669	19	5974
1705.8543	24	5975
1706.1418	27	5976
1706.4292	25	5977
1706.7166	17	5978
1707.0041	33	5979
1707.2915	31	5980
1707.5789	25	5981
1707.8663	20	5982
1708.1538	19	5983
1708.4412	22	5984
1708.7286	19	5985
1709.0161	29	5986
1709.3035	25	5987
1709.5909	21	5988
1709.8784	24	5989
1710.1658	26	5990
1710.4532	24	5991
1710.7406	22	5992
1711.0281	35	5993
1711.3155	31	5994
1711.6029	33	5995
1711.8904	32	5996
1712.1778	21	5997
1712.4652	24	5998
1712.7527	28	5999
1713.0401	23	6000
1713.3275	27	6001
1713.6149	21	6002
1713.9024	26	6003
1714.1898	24	6004
1714.4772	21	6005
1714.7647	25	6006
1715.0521	34	6007
1715.3395	24	6008
1715.6269	20	6009
1715.9144	30	6010
1716.2018	33	6011
1716.4892	7	6012
1716.7767	17	6013
1717.0641	24	6014
1717.3515	26	6015
1717.6390	19	6016
1717.9264	24	6017
1718.2138	23	6018
1718.5012	21	6019
1718.7887	15	6020
1719.0761	25	6021
1719.3635	16	6022
1719.6510	25	6023
1719.9384	24	6024
1720.2258	17	6025
1720.5133	29	6026
1720.8007	21	6027
1721.0881	28	6028
1721.3755	27	6029
1721.6630	28	6030
1721.9504	25	6031
1722.2378	28	6032
1722.5253	14	6033
1722.8127	32	6034
1723.1001	26	6035
1723.3876	22	6036
1723.6750	18	6037
1723.9624	30	6038
1724.2498	31	6039
1724.5373	24	6040
1724.8247	23	6041
1725.1121	25	6042
1725.3996	20	6043
1725.6870	16	6044
1725.9744	29	6045
1726.2618	23	6046
1726.5493	19	6047
1726.8367	21	6048
1727.1241	20	6049
1727.4116	27	6050
1727.6990	39	6051
1727.9864	31	6052
1728.2739	23	6053
1728.5613	22	6054
1728.8487	33	6055
1729.1361	26	6056
1729.4236	26	6057
1729.7110	26	6058
1729.9984	32	6059
1730.2859	21	6060
1730.5733	28	6061
1730.8607	22	6062
1731.1482	33	6063
1731.4356	34	6064
1731.7230	16	6065
1732.0104	23	6066
1732.2979	21	6067
1732.5853	31	6068
1732.8727	24	6069
1733.1602	27	6070
1733.4476	25	6071
1733.7350	16	6072
1734.0225	22	6073
1734.3099	29	6074
1734.5973	26	6075
1734.8847	14	6076
1735.1722	22	6077
1735.4596	23	6078
1735.7470	22	6079
1736.0345	31	6080
1736.3219	17	6081
1736.6093	23	6082
1736.8967	25	6083
1737.1842	30	6084
1737.4716	16	6085
1737.7590	14	6086
1738.0465	35	6087
1738.3339	18	6088
1738.6213	33	6089
1738.9088	16	6090
1739.1962	26	6091
1739.4836	22	6092
1739.7710	22	6093
1740.0585	16	6094
1740.3459	29	6095
1740.6333	20	6096
1740.9208	32	6097
1741.2082	29	6098
1741.4956	26	6099
1741.7831	30	6100
1742.0705	19	6101
1742.3579	21	6102
1742.6453	24	6103
1742.9328	26	6104
1743.2202	31	6105
1743.5076	18	6106
1743.7951	22	6107
1744.0825	19	6108
1744.3699	19	6109
1744.6574	32	6110
1744.9448	31	6111
1745.2322	22	6112
1745.5196	28	6113
1745.8071	11	6114
1746.0945	32	6115
1746.3819	26	6116
1746.6694	24	6117
1746.9568	37	6118
1747.2442	29	6119
1747.5316	22	6120
1747.8191	28	6121
1748.1065	15	6122
1748.3939	31	6123
1748.6814	25	6124
1748.9688	20	6125
1749.2562	19	6126
1749.5437	19	6127
1749.8311	25	6128
1750.1185	31	6129
1750.4059	17	6130
1750.6934	21	6131
1750.9808	22	6132
1751.2682	16	6133
1751.5557	22	6134
1751.8431	27	6135
1752.1305	28	6136
1752.4180	28	6137
1752.7054	36	6138
1752.9928	35	6139
1753.2802	24	6140
1753.5677	14	6141
1753.8551	19	6142
1754.1425	26	6143
1754.4300	29	6144
1754.7174	25	6145
1755.0048	28	6146
1755.2922	23	6147
1755.5797	28	6148
1755.8671	22	6149
1756.1545	31	6150
1756.4420	27	6151
1756.7294	20	6152
1757.0168	27	6153
1757.3043	23	6154
1757.5917	25	6155
1757.8791	22	6156
1758.1665	25	6157
1758.4540	31	6158
1758.7414	27	6159
1759.0288	26	6160
1759.3163	30	6161
1759.6037	17	6162
1759.8911	35	6163
1760.1786	24	6164
1760.4660	32	6165
1760.7534	30	6166
1761.0408	38	6167
1761.3283	35	6168
1761.6157	43	6169
1761.9031	78	6170
1762.1906	85	6171
1762.4780	119	6172
1762.7654	200	6173
1763.0529	309	6174
1763.3403	424	6175
1763.6277	604	6176
1763.9151	681	6177
1764.2026	703	6178
1764.4900	770	6179
1764.7774	693	6180
1765.0649	558	6181
1765.3523	441	6182
1765.6397	300	6183
1765.9271	176	6184
1766.2146	117	6185
1766.5020	68	6186
1766.7894	36	6187
1767.0769	22	6188
1767.3643	21	6189
1767.6517	23	6190
1767.9392	8	6191
1768.2266	16	6192
1768.5140	19	6193
1768.8014	21	6194
1769.0889	22	6195
1769.3763	24	6196
1769.6637	19	6197
1769.9512	13	6198
1770.2386	15	6199
1770.5260	14	6200
1770.8135	11	6201
1771.1009	23	6202
1771.3883	18	6203
1771.6757	14	6204
1771.9632	15	6205
1772.2506	9	6206
1772.5380	18	6207
1772.8255	22	6208
1773.1129	16	6209
1773.4003	11	6210
1773.6878	13	6211
1773.9752	15	6212
1774.2626	25	6213
1774.5500	17	6214
1774.8375	15	6215
1775.1249	15	6216
1775.4123	15	6217
1775.6998	16	6218
1775.9872	19	6219
1776.2746	17	6220
1776.5620	25	6221
1776.8495	20	6222
1777.1369	9	6223
1777.4243	12	6224
1777.7118	20	6225
1777.9992	17	6226
1778.2866	19	6227
1778.5741	13	6228
1778.8615	20	6229
1779.1489	13	6230
1779.4363	20	6231
1779.7238	23	6232
1780.0112	21	6233
1780.2986	21	6234
1780.5861	16	6235
1780.8735	20	6236
1781.1609	17	6237
1781.4484	21	6238
1781.7358	20	6239
1782.0232	9	6240
1782.3106	21	6241
1782.5981	11	6242
1782.8855	14	6243
1783.1729	15	6244
1783.4604	20	6245
1783.7478	18	6246
1784.0352	15	6247
1784.3226	16	6248
1784.6101	12	6249
1784.8975	16	6250
1785.1849	16	6251
1785.4724	20	6252
1785.7598	15	6253
1786.0472	22	6254
1786.3347	18	6255
1786.6221	23	6256
1786.9095	20	6257
1787.1969	12	6258
1787.4844	11	6259
1787.7718	23	6260
1788.0592	17	6261
1788.3467	21	6262
1788.6341	20	6263
1788.9215	14	6264
1789.2090	17	6265
1789.4964	16	6266
1789.7838	12	6267
1790.0712	16	6268
1790.3587	16	6269
1790.6461	13	6270
1790.9335	19	6271
1791.2210	17	6272
1791.5084	17	6273
1791.7958	20	6274
1792.0833	17	6275
1792.3707	16	6276
1792.6581	26	6277
1792.9455	17	6278
1793.2330	21	6279
1793.5204	20	6280
1793.8078	25	6281
1794.0953	17	6282
1794.3827	17	6283
1794.6701	28	6284
1794.9575	16	6285
1795.2450	17	6286
1795.5324	20	6287
1795.8198	13	6288
1796.1073	22	6289
1796.3947	11	6290
1796.6821	19	6291
1796.9696	15	6292
1797.2570	23	6293
1797.5444	27	6294
1797.8318	16	6295
1798.1193	25	6296
1798.4067	22	6297
1798.6941	20	6298
1798.9816	13	6299
1799.2690	11	6300
1799.5564	18	6301
1799.8439	15	6302
1800.1313	11	6303
1800.4187	20	6304
1800.7061	15	6305
1800.9936	16	6306
1801.2810	14	6307
1801.5684	18	6308
1801.8559	21	6309
1802.1433	23	6310
1802.4307	20	6311
1802.7182	16	6312
1803.0056	18	6313
1803.2930	24	6314
1803.5804	14	6315
1803.8679	22	6316
1804.1553	16	6317
1804.4427	21	6318
1804.7302	13	6319
1805.0176	18	6320
1805.3050	13	6321
1805.5924	21	6322
1805.8799	17	6323
1806.1673	23	6324
1806.4547	27	6325
1806.7422	22	6326
1807.0296	18	6327
1807.3170	20	6328
1807.6045	16	6329
1807.8919	19	6330
1808.1793	23	6331
1808.4667	14	6332
1808.7542	15	6333
1809.0416	14	6334
1809.3290	22	6335
1809.6165	23	6336
1809.9039	17	6337
1810.1913	14	6338
1810.4788	17	6339
1810.7662	16	6340
1811.0536	14	6341
1811.3410	20	6342
1811.6285	17	6343
1811.9159	19	6344
1812.2033	15	6345
1812.4908	21	6346
1812.7782	13	6347
1813.0656	23	6348
1813.3531	18	6349
1813.6405	25	6350
1813.9279	18	6351
1814.2153	24	6352
1814.5028	25	6353
1814.7902	19	6354
1815.0776	17	6355
1815.3651	22	6356
1815.6525	23	6357
1815.9399	26	6358
1816.2273	15	6359
1816.5148	23	6360
1816.8022	21	6361
1817.0896	23	6362
1817.3771	32	6363
1817.6645	18	6364
1817.9519	17	6365
1818.2394	16	6366
1818.5268	23	6367
1818.8142	16	6368
1819.1016	20	6369
1819.3891	20	6370
1819.6765	18	6371
1819.9639	14	6372
1820.2514	19	6373
1820.5388	19	6374
1820.8262	26	6375
1821.1137	17	6376
1821.4011	17	6377
1821.6885	11	6378
1821.9759	29	6379
1822.2634	17	6380
1822.5508	22	6381
1822.8382	28	6382
1823.1257	18	6383
1823.4131	13	6384
1823.7005	27	6385
1823.9879	19	6386
1824.2754	27	6387
1824.5628	18	6388
1824.8502	26	6389
1825.1377	20	6390
1825.4251	14	6391
1825.7125	18	6392
1826.0000	14	6393
1826.2874	18	6394
1826.5748	11	6395
1826.8622	9	6396
1827.1497	20	6397
1827.4371	23	6398
1827.7245	17	6399
1828.0120	15	6400
1828.2994	17	6401
1828.5868	21	6402
1828.8743	10	6403
1829.1617	21	6404
1829.4491	14	6405
1829.7365	22	6406
1830.0240	21	6407
1830.3114	12	6408
1830.5988	20	6409
1830.8863	16	6410
1831.1737	14	6411
1831.4611	23	6412
1831.7486	15	6413
1832.0360	17	6414
1832.3234	17	6415
1832.6108	17	6416
1832.8983	18	6417
1833.1857	9	6418
1833.4731	19	6419
1833.7606	23	6420
1834.0480	16	6421
1834.3354	15	6422
1834.6228	21	6423
1834.9103	15	6424
1835.1977	14	6425
1835.4851	18	6426
1835.7726	16	6427
1836.0600	10	6428
1836.3474	15	6429
1836.6349	21	6430
1836.9223	17	6431
1837.2097	20	6432
1837.4971	12	6433
1837.7846	15	6434
1838.0720	17	6435
1838.3594	26	6436
1838.6469	24	6437
1838.9343	19	6438
1839.2217	15	6439
1839.5092	16	6440
1839.7966	20	6441
1840.0840	18	6442
1840.3714	13	6443
1840.6589	22	6444
1840.9463	13	6445
1841.2337	20	6446
1841.5212	17	6447
1841.8086	20	6448
1842.0960	19	6449
1842.3835	14	6450
1842.6709	18	6451
1842.9583	21	6452
1843.2457	15	6453
1843.5332	12	6454
1843.8206	14	6455
1844.1080	17	6456
1844.3955	17	6457
1844.6829	16	6458
1844.9703	20	6459
1845.2577	16	6460
1845.5452	17	6461
1845.8326	17	6462
1846.1200	15	6463
1846.4075	20	6464
1846.6949	12	6465
1846.9823	16	6466
1847.2698	20	6467
1847.5572	13	6468
1847.8446	21	6469
1848.1320	12	6470
1848.4195	20	6471
1848.7069	23	6472
1848.9943	17	6473
1849.2818	18	6474
1849.5692	20	6475
1849.8566	22	6476
1850.1441	22	6477
1850.4315	13	6478
1850.7189	18	6479
1851.0063	16	6480
1851.2938	13	6481
1851.5812	15	6482
1851.8686	16	6483
1852.1561	22	6484
1852.4435	14	6485
1852.7309	19	6486
1853.0184	8	6487
1853.3058	16	6488
1853.5932	15	6489
1853.8806	16	6490
1854.1681	16	6491
1854.4555	20	6492
1854.7429	16	6493
1855.0304	15	6494
1855.3178	20	6495
1855.6052	13	6496
1855.8926	10	6497
1856.1801	20	6498
1856.4675	23	6499
1856.7549	15	6500
1857.0424	19	6501
1857.3298	17	6502
1857.6172	17	6503
1857.9047	21	6504
1858.1921	14	6505
1858.4795	17	6506
1858.7669	13	6507
1859.0544	14	6508
1859.3418	25	6509
1859.6292	19	6510
1859.9167	16	6511
1860.2041	9	6512
1860.4915	18	6513
1860.7790	9	6514
1861.0664	13	6515
1861.3538	20	6516
1861.6412	16	6517
1861.9287	22	6518
1862.2161	8	6519
1862.5035	15	6520
1862.7910	14	6521
1863.0784	13	6522
1863.3658	22	6523
1863.6532	16	6524
1863.9407	14	6525
1864.2281	27	6526
1864.5155	18	6527
1864.8030	16	6528
1865.0904	18	6529
1865.3778	13	6530
1865.6653	23	6531
1865.9527	14	6532
1866.2401	14	6533
1866.5275	14	6534
1866.8150	20	6535
1867.1024	16	6536
1867.3898	8	6537
1867.6773	16	6538
1867.9647	15	6539
1868.2521	18	6540
1868.5396	21	6541
1868.8270	15	6542
1869.1144	11	6543
1869.4018	16	6544
1869.6893	18	6545
1869.9767	20	6546
1870.2641	15	6547
1870.5516	11	6548
1870.8390	12	6549
1871.1264	21	6550
1871.4139	18	6551
1871.7013	10	6552
1871.9887	18	6553
1872.2761	19	6554
1872.5636	16	6555
1872.8510	10	6556
1873.1384	15	6557
1873.4259	15	6558
1873.7133	16	6559
1874.0007	15	6560
1874.2881	11	6561
1874.5756	15	6562
1874.8630	16	6563
1875.1504	8	6564
1875.4379	19	6565
1875.7253	13	6566
1876.0127	18	6567
1876.3002	17	6568
1876.5876	15	6569
1876.8750	21	6570
1877.1624	11	6571
1877.4499	13	6572
1877.7373	11	6573
1878.0247	19	6574
1878.3122	18	6575
1878.5996	14	6576
1878.8870	22	6577
1879.1745	13	6578
1879.4619	19	6579
1879.7493	15	6580
1880.0367	9	6581
1880.3242	12	6582
1880.6116	21	6583
1880.8990	22	6584
1881.1865	13	6585
1881.4739	19	6586
1881.7613	21	6587
1882.0488	22	6588
1882.3362	7	6589
1882.6236	20	6590
1882.9110	13	6591
1883.1985	19	6592
1883.4859	10	6593
1883.7733	11	6594
1884.0608	14	6595
1884.3482	15	6596
1884.6356	16	6597
1884.9230	12	6598
1885.2105	15	6599
1885.4979	21	6600
1885.7853	12	6601
1886.0728	18	6602
1886.3602	20	6603
1886.6476	11	6604
1886.9351	12	6605
1887.2225	25	6606
1887.5099	22	6607
1887.7973	17	6608
1888.0848	15	6609
1888.3722	22	6610
1888.6596	14	6611
1888.9471	11	6612
1889.2345	23	6613
1889.5219	15	6614
1889.8094	11	6615
1890.0968	21	6616
1890.3842	16	6617
1890.6716	20	6618
1890.9591	12	6619
1891.2465	14	6620
1891.5339	15	6621
1891.8214	16	6622
1892.1088	14	6623
1892.3962	10	6624
1892.6837	15	6625
1892.9711	10	6626
1893.2585	23	6627
1893.5459	8	6628
1893.8334	14	6629
1894.1208	15	6630
1894.4082	13	6631
1894.6957	18	6632
1894.9831	23	6633
1895.2705	23	6634
1895.5579	24	6635
1895.8454	14	6636
1896.1328	14	6637
1896.4202	13	6638
1896.7077	12	6639
1896.9951	14	6640
1897.2825	18	6641
1897.5700	17	6642
1897.8574	16	6643
1898.1448	15	6644
1898.4322	16	6645
1898.7197	16	6646
1899.0071	15	6647
1899.2945	17	6648
1899.5820	12	6649
1899.8694	10	6650
1900.1568	13	6651
1900.4443	23	6652
1900.7317	13	6653
1901.0191	17	6654
1901.3065	16	6655
1901.5940	15	6656
1901.8814	9	6657
1902.1688	18	6658
1902.4563	14	6659
1902.7437	20	6660
1903.0311	13	6661
1903.3185	14	6662
1903.6060	12	6663
1903.8934	15	6664
1904.1808	9	6665
1904.4683	19	6666
1904.7557	19	6667
1905.0431	11	6668
1905.3306	17	6669
1905.6180	14	6670
1905.9054	25	6671
1906.1928	13	6672
1906.4803	14	6673
1906.7677	16	6674
1907.0551	19	6675
1907.3426	14	6676
1907.6300	22	6677
1907.9174	22	6678
1908.2049	18	6679
1908.4923	20	6680
1908.7797	10	6681
1909.0671	13	6682
1909.3546	22	6683
1909.6420	10	6684
1909.9294	23	6685
1910.2169	18	6686
1910.5043	10	6687
1910.7917	14	6688
1911.0792	17	6689
1911.3666	13	6690
1911.6540	13	6691
1911.9414	13	6692
1912.2289	19	6693
1912.5163	26	6694
1912.8037	17	6695
1913.0912	16	6696
1913.3786	16	6697
1913.6660	19	6698
1913.9534	19	6699
1914.2409	17	6700
1914.5283	18	6701
1914.8157	17	6702
1915.1032	15	6703
